Adj Close,lastTradeDate,Expiration_date,strike,lastPrice,days_to_expiration,BS,Freitas,Bachelier
56.4900016784668,2024-11-22 19:14:17,2024-12-20,47.0,10.48,27.0,10.494596556621204,10.978132937668805,9.44621955702935
56.4900016784668,2024-11-22 19:14:17,2024-12-20,51.0,7.32,27.0,7.4922491386507915,7.935149966699006,5.464673556478808
56.4900016784668,2024-11-22 19:20:13,2027-01-15,53.0,28.8,783.0,25.24785139104044,30.671514442958042,3.0520718811966927
56.4900016784668,2024-11-22 19:22:15,2027-01-15,64.0,25.68,783.0,21.945235320046162,27.554277870314305,5.225649061004219e-15
56.4900016784668,2024-11-22 19:28:41,2025-05-16,53.0,13.4,174.0,12.846978193620686,14.860562172390663,3.387533172969487
56.4900016784668,2024-11-22 19:30:16,2027-01-15,90.0,20.6,783.0,16.23007551904078,21.777705622475636,2.32247940438445e-244
56.4900016784668,2024-11-22 19:38:34,2026-01-16,31.0,32.65,419.0,30.443957436143737,33.75483555204631,23.724919238980288
56.4900016784668,2024-11-22 19:41:02,2025-02-21,59.0,7.05,90.0,6.99310695060289,7.999115483909076,4.4833083601476e-15
56.4900016784668,2024-11-22 19:41:02,2026-01-16,95.0,11.5,419.0,8.364532172379704,11.360147001098595,0.0
56.4900016784668,2024-11-22 19:41:15,2025-05-16,90.0,4.85,174.0,3.187949474557744,4.151215856581791,0.0
56.4900016784668,2024-11-22 19:43:26,2025-05-16,41.0,20.35,174.0,19.66434747270889,21.788223014750802,15.03520610288395
56.4900016784668,2024-11-22 19:50:52,2025-02-21,63.0,5.63,90.0,5.561865543506318,6.4527488283587155,5.208186325067039e-83
56.4900016784668,2024-11-22 19:55:12,2027-01-15,95.0,20.45,783.0,15.377805821781697,20.86848899374934,2.53428e-318
56.4900016784668,2024-11-22 19:56:26,2025-02-21,80.0,2.52,90.0,1.978684975214927,2.4323760400028918,0.0
56.4900016784668,2024-11-22 19:58:54,2025-02-21,75.0,3.23,90.0,2.702631618126375,3.2678728209159136,0.0
56.4900016784668,2024-11-22 20:00:27,2025-02-21,69.0,4.21,90.0,3.898745170227823,4.618931838031882,6.81384355603505e-296
56.4900016784668,2024-11-22 20:01:44,2025-02-21,51.0,10.7,90.0,10.791957842292998,11.998251240869086,5.406028095438436
56.4900016784668,2024-11-22 20:01:47,2024-12-20,69.0,0.92,27.0,0.8893140156148913,1.006793943462822,0.0
56.4900016784668,2024-11-22 20:05:30,2025-05-16,62.0,10.0,174.0,9.202180319376456,10.981698486510664,8.133238350696929e-33
56.4900016784668,2024-11-22 20:06:07,2024-12-20,66.0,1.3,27.0,1.3504715178287068,1.5112846419593384,0.0
56.4900016784668,2024-11-22 20:08:18,2025-01-17,68.0,2.55,55.0,2.5088742934556105,2.900982948180276,0.0
56.4900016784668,2024-11-22 20:09:17,2025-05-16,59.0,11.3,174.0,10.293984329974755,12.159402777397135,5.1784866672517075e-09
56.4900016784668,2024-11-22 20:09:24,2026-01-16,44.0,25.36,419.0,23.01951536190336,26.83132861902798,11.625118148449516
56.4900016784668,2024-11-22 20:09:46,2025-01-17,47.0,11.69,55.0,11.800027376376839,12.661153881134153,9.401029212323602
56.4900016784668,2024-11-22 20:10:08,2025-01-17,90.0,0.8,55.0,0.3371126765346375,0.42047343363321976,0.0
56.4900016784668,2024-11-22 20:10:18,2025-01-17,49.0,10.2,55.0,10.422207132387712,11.257724767643673,7.419779992177535
56.4900016784668,2024-11-22 20:12:56,2025-02-21,50.0,11.3,90.0,11.363288046938067,12.588938153931785,6.390732365501281
56.4900016784668,2024-11-22 20:16:19,2025-01-17,95.0,0.65,55.0,0.20769221011937966,0.2632068693576606,0.0
56.4900016784668,2024-11-22 20:16:57,2025-01-17,54.0,7.2,55.0,7.460348768631835,8.199811688806317,2.466656941812369
56.4900016784668,2024-11-22 20:17:06,2026-01-16,85.0,13.25,419.0,10.073976975034462,13.337874352994055,0.0
56.4900016784668,2024-11-22 20:17:39,2025-05-16,54.0,13.2,174.0,12.38497973836887,14.376779273434169,2.4168937687010463
56.4900016784668,2024-11-22 20:17:44,2024-12-20,85.0,0.27,27.0,0.07077850317474899,0.08507550124025012,0.0
56.4900016784668,2024-11-22 20:17:44,2024-12-20,90.0,0.23,27.0,0.02967571016533682,0.03630567587661067,0.0
56.4900016784668,2024-11-22 20:17:45,2025-05-16,95.0,4.36,174.0,2.6407323291736606,3.4870924187626566,0.0
56.4900016784668,2024-11-22 20:17:52,2025-05-16,61.0,10.4,174.0,9.553368983801786,11.362129736652852,5.2743518669862625e-23
56.4900016784668,2024-11-22 20:20:05,2025-01-17,48.0,11.0,55.0,11.097600304280839,11.947007206635492,8.410404602250567
56.4900016784668,2024-11-22 20:20:24,2025-02-21,64.0,5.33,90.0,5.246876259002164,6.10876888060382,3.2318442106138904e-109
56.4900016784668,2024-11-22 20:23:04,2027-01-15,35.0,35.5,783.0,32.39767123123957,36.95834766858556,18.793042408934156
56.4900016784668,2024-11-22 20:23:36,2026-01-16,59.0,19.36,419.0,16.816296726286286,20.638318535605837,5.829993086116163e-05
56.4900016784668,2024-11-22 20:24:43,2026-01-16,40.0,27.3,419.0,25.075462198077258,28.796607354979635,15.34813386861283
56.4900016784668,2024-11-22 20:25:57,2025-05-16,80.0,6.0,174.0,4.656097955396245,5.88740540203693,0.0
56.4900016784668,2024-11-22 20:26:15,2025-05-16,75.0,6.94,174.0,5.6296952308288475,7.009510889523238,0.0
56.4900016784668,2024-11-22 20:27:36,2025-01-17,62.0,4.0,55.0,4.101018400375743,4.639707803401872,9.166482144418191e-97
56.4900016784668,2024-11-22 20:27:59,2024-12-20,63.0,1.86,27.0,2.004939491623418,2.2179464840304104,9.16267081319485e-268
56.4900016784668,2024-11-22 20:28:39,2025-02-21,52.0,10.16,90.0,10.242831653989192,11.428133228770665,4.421323825375592
56.4900016784668,2024-11-22 20:29:38,2026-01-16,80.0,14.5,419.0,11.080818506479918,14.47515657565112,3.5223733893699534e-225
56.4900016784668,2024-11-22 20:30:02,2026-01-16,54.0,21.12,419.0,18.646398163581264,22.510241817531004,2.3176436194195262
56.4900016784668,2024-11-22 20:30:19,2025-05-16,58.0,11.44,174.0,10.684117974613876,12.576763932645264,9.239318624508143e-05
56.4900016784668,2024-11-22 20:30:20,2024-12-20,95.0,0.2,27.0,0.012121863228176127,0.015085411601508005,0.0
56.4900016784668,2024-11-22 20:31:45,2026-01-16,63.0,18.03,419.0,15.499055503905062,19.264952173926073,3.9174396892299057e-20
56.4900016784668,2024-11-22 20:33:38,2024-12-20,52.0,6.54,27.0,6.830632900652709,7.25851005084321,4.469287056341173
56.4900016784668,2024-11-22 20:34:21,2025-01-17,64.0,3.36,55.0,3.4940527560479993,3.98191256511745,2.6162480590704737e-176
56.4900016784668,2024-11-22 20:34:24,2027-01-15,57.0,27.38,783.0,23.969522978692673,29.482311738219504,0.17264676896741515
56.4900016784668,2024-11-22 20:35:04,2025-02-21,45.0,14.58,90.0,14.556606500840527,15.848893801610837,11.3142537158155
56.4900016784668,2024-11-22 20:35:54,2025-01-17,30.0,27.18,55.0,26.800377512345964,27.49799357499363,26.241647583565165
56.4900016784668,2024-11-22 20:36:20,2027-01-15,52.0,29.0,783.0,25.582638712074075,30.979477110267304,3.9265147360728463
56.4900016784668,2024-11-22 20:39:09,2025-05-16,56.0,12.1,174.0,11.50579365539939,13.45018675832925,0.5117786117991184
56.4900016784668,2024-11-22 20:39:45,2024-12-20,45.0,12.02,27.0,12.182382066174597,12.673033255674367,11.43699255730462
56.4900016784668,2024-11-22 20:39:49,2026-01-16,55.0,20.4,419.0,18.262978485940536,22.121387358418826,1.3923257443326589
56.4900016784668,2024-11-22 20:39:52,2025-05-16,67.0,8.5,174.0,7.623376412300459,9.25086032002748,1.8808483870425744e-110
56.4900016784668,2024-11-22 20:40:27,2025-05-16,63.0,9.6,174.0,8.86326668638755,10.613049868262483,1.5883777871339443e-44
56.4900016784668,2024-11-22 20:40:35,2025-05-16,57.0,11.78,174.0,11.087938243483006,13.006944540787066,0.03332432904632624
56.4900016784668,2024-11-22 20:40:35,2025-05-16,85.0,5.39,174.0,3.851672533506248,4.94352181473409,0.0
56.4900016784668,2024-11-22 20:41:39,2025-05-16,30.0,28.73,174.0,28.070976986702327,29.92051024835454,25.712239621972213
56.4900016784668,2024-11-22 20:41:46,2025-05-16,69.0,8.1,174.0,7.068099131329266,8.633384505491362,6.5859201194406886e-155
56.4900016784668,2024-11-22 20:42:08,2025-05-16,64.0,9.4,174.0,8.536276653226853,10.255914292222586,3.8617551114634824e-58
56.4900016784668,2024-11-22 20:42:14,2025-01-17,51.0,8.9,55.0,9.154093985193754,9.955968242244587,5.438530772031468
56.4900016784668,2024-11-22 20:42:23,2025-02-21,54.0,9.1,90.0,9.21014599037293,10.349212150042021,2.451915285249911
56.4900016784668,2024-11-22 20:42:42,2024-12-20,40.0,16.82,27.0,16.780356032457675,17.252296345655786,16.413925057992795
56.4900016784668,2024-11-22 20:42:52,2025-05-16,45.0,17.7,174.0,17.119980559979542,19.244717549693483,11.152648459579128
56.4900016784668,2024-11-22 20:43:04,2025-01-17,67.0,2.71,55.0,2.728967301407364,3.144077463518774,0.0
56.4900016784668,2024-11-22 20:43:30,2025-01-17,45.0,13.2,55.0,13.283424795218785,14.160945788567917,11.382278432469667
56.4900016784668,2024-11-22 20:43:45,2024-12-20,61.0,2.4,27.0,2.574172729761365,2.8260149772737297,9.189140144402056e-131
56.4900016784668,2024-11-22 20:44:43,2025-01-17,69.0,2.3,55.0,2.3046779084203024,2.6745072105282,0.0
56.4900016784668,2024-11-22 20:45:56,2027-01-15,40.0,33.8,783.0,30.147682074457894,35.042940980126865,14.42053404664655
56.4900016784668,2024-11-22 20:46:12,2024-12-20,80.0,0.4,27.0,0.16348992030167908,0.1929652052166187,0.0
56.4900016784668,2024-11-22 20:46:13,2025-02-21,56.0,8.1,90.0,8.262570321762357,9.350801219766174,0.4939401649100145
56.4900016784668,2024-11-22 20:46:28,2026-01-16,53.0,21.7,419.0,19.03894283995511,22.9065854664083,3.2483329254043354
56.4900016784668,2024-11-22 20:46:43,2026-01-16,60.0,19.0,419.0,16.475344821972758,20.285005275514244,1.2819827472578424e-07
56.4900016784668,2024-11-22 20:46:47,2026-01-16,30.0,33.13,419.0,31.108454086095836,34.352596663581856,24.655673169021114
56.4900016784668,2024-11-22 20:47:19,2025-02-21,95.0,1.5,90.0,0.7598433704174461,0.9787366162970431,0.0
56.4900016784668,2024-11-22 20:47:32,2027-01-15,80.0,22.4,783.0,18.146147601143717,23.773775528071955,4.0663815774499264e-122
56.4900016784668,2024-11-22 20:47:54,2026-01-16,75.0,15.26,419.0,12.207245191394634,15.725797286646179,5.1921837989009835e-141
56.4900016784668,2024-11-22 20:48:02,2024-12-20,68.0,1.05,27.0,1.024634733205474,1.1555275599175652,0.0
56.4900016784668,2024-11-22 20:48:13,2025-05-16,52.0,13.85,174.0,13.324343682276474,15.358268736118488,4.358172583795687
56.4900016784668,2024-11-22 20:48:41,2025-01-17,56.0,6.1,55.0,6.468120955863878,7.160246752234405,0.48886669876513206
56.4900016784668,2024-11-22 20:48:44,2025-02-21,57.0,7.74,90.0,7.819650073456277,8.881124485810824,0.010021831594511674
56.4900016784668,2024-11-22 20:48:52,2025-01-17,59.0,4.9,55.0,5.175678100540761,5.791966091699204,7.637478862561828e-23
56.4900016784668,2024-11-22 20:48:52,2025-05-16,40.0,21.0,174.0,20.34424279955873,22.460530544972183,16.005845513710156
56.4900016784668,2024-11-22 20:48:59,2026-01-16,66.0,17.5,419.0,14.588701825528343,18.302159071276723,1.164345488840756e-39
56.4900016784668,2024-11-22 20:49:32,2024-12-20,64.0,1.65,27.0,1.7621368007706302,1.9568426026660002,0.0
56.4900016784668,2024-11-22 20:49:35,2025-01-17,63.0,3.6,55.0,3.7872066324043416,4.300311172853732,1.6755557721540665e-133
56.4900016784668,2024-11-22 20:50:49,2025-01-17,61.0,4.17,55.0,4.436428669927722,5.000929700126233,4.363708118366857e-66
56.4900016784668,2024-11-22 20:51:01,2024-12-20,50.0,7.9,27.0,8.190959593647598,8.647101587473065,6.4600600566164434
56.4900016784668,2024-11-22 20:51:48,2025-02-21,53.0,9.54,90.0,9.715663327273102,10.87850174401995,3.436619555312748
56.4900016784668,2024-11-22 20:51:57,2026-01-16,58.0,19.9,419.0,17.165333729511215,20.99848732666912,0.0051112038554898785
56.4900016784668,2024-11-22 20:51:59,2025-01-17,40.0,17.6,55.0,17.403806976330742,18.2776022027555,16.335401482834833
56.4900016784668,2024-11-22 20:52:29,2026-01-16,90.0,12.7,419.0,9.172655691600912,12.302878311585552,0.0
56.4900016784668,2024-11-22 20:52:50,2025-02-21,85.0,2.1,90.0,1.4423541900916685,1.8017631682469344,0.0
56.4900016784668,2024-11-22 20:52:53,2025-01-17,53.0,7.68,55.0,7.997235845902843,8.758841960078527,3.457281551885402
56.4900016784668,2024-11-22 20:52:53,2025-01-17,60.0,4.54,55.0,4.794354289690901,5.384767610905551,1.8665223775883355e-41
56.4900016784668,2024-11-22 20:53:58,2027-01-15,45.0,31.36,783.0,28.11430053641329,33.263398193757496,10.048025684358942
56.4900016784668,2024-11-22 20:54:15,2025-02-21,60.0,6.66,90.0,6.608419173837632,7.585987852275279,1.482504420443108e-26
56.4900016784668,2024-11-22 20:54:19,2026-01-16,56.0,20.15,419.0,17.888468432043137,21.739895055397557,0.5600887759576734
56.4900016784668,2024-11-22 20:54:23,2025-02-21,90.0,1.75,90.0,1.048043481563794,1.3297427864847846,0.0
56.4900016784668,2024-11-22 20:54:40,2025-05-16,50.0,14.98,174.0,14.326394544646682,16.39615489130319,6.299451405448099
56.4900016784668,2024-11-22 20:54:40,2025-05-16,66.0,8.8,174.0,7.916675091175854,9.575092968446391,4.2292109715189947e-91
56.4900016784668,2024-11-22 20:55:07,2024-12-20,75.0,0.52,27.0,0.363226105158275,0.42075791296198833,0.0
56.4900016784668,2024-11-22 20:55:51,2025-01-17,65.0,3.15,55.0,3.220601805781861,3.683657574860995,3.449048163545966e-225
56.4900016784668,2024-11-22 20:56:15,2025-01-17,52.0,8.3,55.0,8.561757946673549,9.344232338944511,4.447906161958435
56.4900016784668,2024-11-22 20:56:24,2024-12-20,62.0,2.11,27.0,2.274979512251832,2.507072210181601,4.465547874615715e-193
56.4900016784668,2024-11-22 20:56:28,2026-01-16,50.0,22.6,419.0,20.273530794940946,24.14181799534627,6.040594568204544
56.4900016784668,2024-11-22 20:56:28,2026-01-16,57.0,19.9,419.0,17.522656207909566,21.365637248645584,0.09938716832731212
56.4900016784668,2024-11-22 20:56:32,2027-01-15,50.0,29.4,783.0,26.271534245854625,31.608733561312487,5.675517322079129
56.4900016784668,2024-11-22 20:56:33,2026-01-16,35.0,29.77,419.0,27.92479510608931,31.457751657543017,20.001903518816974
56.4900016784668,2024-11-22 20:56:38,2024-12-20,53.0,5.9,27.0,6.207040737515349,6.618325999446427,3.473900556203538
56.4900016784668,2024-11-22 20:57:09,2024-12-20,70.0,0.83,27.0,0.7700990115634285,0.8751935870891807,0.0
56.4900016784668,2024-11-22 20:57:27,2025-02-21,61.0,6.26,90.0,6.242039568756127,7.190864743624647,1.088424329312899e-41
56.4900016784668,2024-11-22 20:57:28,2025-05-16,70.0,7.85,174.0,6.8054626318348035,8.339597772276901,5.158520263591539e-180
56.4900016784668,2024-11-22 20:57:34,2025-02-21,55.0,8.53,90.0,8.725918247374707,9.840063297078503,1.467211471389761
